rightFrenchCasementSashPart,curvedSashHead,0
rightFrenchCasementSashPart,curvedFrameHead,0
rightFrenchCasementSashPart,operationId,0
rightFrenchCasementSashPart,towDsId,1
rightFrenchCasementSashPart,towBg,1
rightFrenchCasementSashPart,toBeReplaced,0
rightFrenchCasementSashPart,repair,0
rightFrenchCasementSashPart,specialJoineryDetails,3
rightFrenchCasementSashPart,specialGlassDetails,3
rightFrenchCasementSashPart,trickleVentInSashCentrePartNo,1
rightFrenchCasementSashPart,trickleVentInFrameAtSashCentrePartNo,1
rightFrenchCasementSashPart,bottomHeightExternal,1
rightFrenchCasementSashPart,thickness,1
rightFrenchCasementSashPart,typeId,0
rightFrenchCasementSashPart,btmRailShapeId,1
rightFrenchCasementSashPart,constantSideOnHeightCalculation,1
rightFrenchCasementSashPart,stormProofOverlap,1
rightFrenchCasementSashPart,stormProofLipThickness,1
rightFrenchCasementSashPart,tiltAndTurnLipThickness,1
rightFrenchCasementSashPart,tiltAndTurnOverlap,1
rightFrenchCasementSashPart,steppedBottomRailOverlap,1
rightFrenchCasementSashPart,chamferedBottomRailAngle,1
rightFrenchCasementSashPart,hornLength,1
rightFrenchCasementSashPart,hornTypeShortName,1
rightFrenchCasementSashPart,isMasterLeaf,0
leftFrenchCasementSashPart,width,0
leftFrenchCasementSashPart,height,0
leftFrenchCasementSashPart,topHeight,1
leftFrenchCasementSashPart,leftWidth,1
leftFrenchCasementSashPart,rightWidth,1
leftFrenchCasementSashPart,bottomHeight,1
leftFrenchCasementSashPart,bottomHeight,1
leftFrenchCasementSashPart,archHeight,0
leftFrenchCasementSashPart,archHead,0
leftFrenchCasementSashPart,halfCircle,0
leftFrenchCasementSashPart,shoulderHeight,0
leftFrenchCasementSashPart,archRadius,0
leftFrenchCasementSashPart,isFrameLevelArch,0
leftFrenchCasementSashPart,archedOuterJamb,0
leftFrenchCasementSashPart,curvedSashHead,0
leftFrenchCasementSashPart,curvedFrameHead,0
leftFrenchCasementSashPart,operationId,0
leftFrenchCasementSashPart,towDsId,1
leftFrenchCasementSashPart,towBg,1
leftFrenchCasementSashPart,toBeReplaced,0
leftFrenchCasementSashPart,repair,0
leftFrenchCasementSashPart,specialJoineryDetails,3
leftFrenchCasementSashPart,specialGlassDetails,3
leftFrenchCasementSashPart,trickleVentInSashCentrePartNo,1
leftFrenchCasementSashPart,trickleVentInFrameAtSashCentrePartNo,1
leftFrenchCasementSashPart,bottomHeightExternal,1
leftFrenchCasementSashPart,thickness,1
leftFrenchCasementSashPart,typeId,0
leftFrenchCasementSashPart,btmRailShapeId,1
leftFrenchCasementSashPart,constantSideOnHeightCalculation,1
leftFrenchCasementSashPart,stormProofOverlap,1
leftFrenchCasementSashPart,stormProofLipThickness,1
leftFrenchCasementSashPart,tiltAndTurnLipThickness,1
leftFrenchCasementSashPart,tiltAndTurnOverlap,1
leftFrenchCasementSashPart,steppedBottomRailOverlap,1
leftFrenchCasementSashPart,chamferedBottomRailAngle,1
leftFrenchCasementSashPart,hornLength,1
leftFrenchCasementSashPart,hornTypeShortName,1
leftFrenchCasementSashPart,isMasterLeaf,0
topFloatingTransomCasementSashPart,width,0
topFloatingTransomCasementSashPart,height,0
topFloatingTransomCasementSashPart,topHeight,1
topFloatingTransomCasementSashPart,leftWidth,1
topFloatingTransomCasementSashPart,rightWidth,1
topFloatingTransomCasementSashPart,bottomHeight,1
topFloatingTransomCasementSashPart,archHeight,0
topFloatingTransomCasementSashPart,archHead,0
topFloatingTransomCasementSashPart,halfCircle,0
topFloatingTransomCasementSashPart,shoulderHeight,0
topFloatingTransomCasementSashPart,archRadius,0
topFloatingTransomCasementSashPart,isFrameLevelArch,0
topFloatingTransomCasementSashPart,archedOuterJamb,0
topFloatingTransomCasementSashPart,curvedSashHead,0
topFloatingTransomCasementSashPart,curvedFrameHead,0
topFloatingTransomCasementSashPart,operationId,0
topFloatingTransomCasementSashPart,towDsId,1
topFloatingTransomCasementSashPart,towBg,1
topFloatingTransomCasementSashPart,toBeReplaced,0
topFloatingTransomCasementSashPart,repair,1
topFloatingTransomCasementSashPart,specialJoineryDetails,3
topFloatingTransomCasementSashPart,specialGlassDetails,3
topFloatingTransomCasementSashPart,trickleVentInSashCentrePartNo,1
topFloatingTransomCasementSashPart,trickleVentInFrameAtSashCentrePartNo,1
topFloatingTransomCasementSashPart,bottomHeightExternal,1
topFloatingTransomCasementSashPart,thickness,1
topFloatingTransomCasementSashPart,typeId,0
topFloatingTransomCasementSashPart,btmRailShapeId,1
topFloatingTransomCasementSashPart,constantSideOnHeightCalculation,1
topFloatingTransomCasementSashPart,stormProofOverlap,1
topFloatingTransomCasementSashPart,stormProofLipThickness,1
topFloatingTransomCasementSashPart,tiltAndTurnLipThickness,1
topFloatingTransomCasementSashPart,tiltAndTurnOverlap,1
topFloatingTransomCasementSashPart,isMasterLeaf,0
leftFrenchDoorLeafPart,width,0
leftFrenchDoorLeafPart,height,0
leftFrenchDoorLeafPart,topHeight,1
leftFrenchDoorLeafPart,leftWidth,1
leftFrenchDoorLeafPart,rightWidth,1
leftFrenchDoorLeafPart,bottomHeight,1
leftFrenchDoorLeafPart,bottomHeight,1
leftFrenchDoorLeafPart,archHeight,0
leftFrenchDoorLeafPart,archHead,0
leftFrenchDoorLeafPart,halfCircle,0
leftFrenchDoorLeafPart,shoulderHeight,0
leftFrenchDoorLeafPart,archRadius,0
leftFrenchDoorLeafPart,isFrameLevelArch,0
leftFrenchDoorLeafPart,archedOuterJamb,0
leftFrenchDoorLeafPart,curvedSashHead,0
leftFrenchDoorLeafPart,curvedFrameHead,0
leftFrenchDoorLeafPart,operationId,0
leftFrenchDoorLeafPart,towDsId,1
leftFrenchDoorLeafPart,towBg,1
leftFrenchDoorLeafPart,toBeReplaced,0
leftFrenchDoorLeafPart,repair,0
leftFrenchDoorLeafPart,specialJoineryDetails,3
leftFrenchDoorLeafPart,specialGlassDetails,3
leftFrenchDoorLeafPart,trickleVentInSashCentrePartNo,1
leftFrenchDoorLeafPart,trickleVentInFrameAtSashCentrePartNo,1
